Country,Date,TotalCases,TotalDeaths
Canada,2020-04-12,24383,717
Canada,2020-04-13,25680,780
Canada,2020-04-14,27063,903
Canada,2020-04-15,28379,1010
Canada,2020-04-16,30106,1195
Canada,2020-04-17,31927,1310
Canada,2020-04-18,33383,1470
Canada,2020-04-19,35056,1587
Canada,2020-04-20,36829,1690
Canada,2020-04-21,38422,1834
Canada,2020-04-22,40190,1974
Canada,2020-04-23,42110,2147
Canada,2020-04-24,43888,2302
Canada,2020-04-25,45354,2465
Canada,2020-04-26,46895,2560
Canada,2020-04-27,48500,2707
Canada,2020-04-28,50026,2859
Canada,2020-04-29,51597,2996
Canada,2020-04-30,53236,3184
Canada,2020-05-01,55061,3391
Canada,2020-05-02,56714,3566
Canada,2020-05-03,59474,3682
Canada,2020-05-04,60772,3854
Canada,2020-05-05,62046,4043
Canada,2020-05-06,63496,4232
Peru,2020-02-15,0,0
Peru,2020-02-16,0,0
Peru,2020-02-17,0,0
Peru,2020-02-18,0,0
Peru,2020-02-19,0,0
Peru,2020-02-20,0,0
Peru,2020-02-21,0,0
Peru,2020-02-22,0,0
Peru,2020-02-23,0,0
Peru,2020-02-24,0,0
Peru,2020-02-25,0,0
Peru,2020-02-26,0,0
Peru,2020-02-27,0,0
Peru,2020-02-28,0,0
Peru,2020-02-29,0,0
Peru,2020-03-01,0,0
Peru,2020-03-02,0,0
Peru,2020-03-03,0,0
Peru,2020-03-04,0,0
Peru,2020-03-05,0,0
Peru,2020-03-06,1,0
Peru,2020-03-07,6,0
Peru,2020-03-08,7,0
Peru,2020-03-09,9,0
Peru,2020-03-10,11,0
Peru,2020-03-11,17,0
Peru,2020-03-12,22,0
Peru,2020-03-13,38,0
Peru,2020-03-14,43,0
Peru,2020-03-15,71,0
Peru,2020-03-16,86,0
Peru,2020-03-17,117,0
Peru,2020-03-18,145,0
Peru,2020-03-19,234,1
Peru,2020-03-20,263,4
Peru,2020-03-21,318,5
Peru,2020-03-22,363,5
Peru,2020-03-23,395,5
Peru,2020-03-24,416,7
Peru,2020-03-25,480,9
Peru,2020-03-26,580,9
Peru,2020-03-27,635,11
Peru,2020-03-28,671,16
Peru,2020-03-29,852,18
Peru,2020-03-30,950,24
Peru,2020-03-31,1065,30
Peru,2020-04-01,1323,38
Peru,2020-04-02,1414,55
Peru,2020-04-03,1595,61
Peru,2020-04-04,1746,73
Peru,2020-04-05,2281,83
Peru,2020-04-06,2561,92
Peru,2020-04-07,2954,107
Peru,2020-04-08,4342,121
Peru,2020-04-09,5256,138
Peru,2020-04-10,5897,169
Peru,2020-04-11,6848,181
Peru,2020-04-12,7519,193
Peru,2020-04-13,9784,216
Peru,2020-04-14,10303,230
Peru,2020-04-15,11475,254
Peru,2020-04-16,12491,274
Peru,2020-04-17,13489,300
Peru,2020-04-18,14420,348
Peru,2020-04-19,15628,400
Peru,2020-04-20,16325,445
Peru,2020-04-21,17837,484
Peru,2020-04-22,19250,530
Peru,2020-04-23,20914,572
Peru,2020-04-24,21648,634
Peru,2020-04-25,25331,700
Peru,2020-04-26,27517,728
Peru,2020-04-27,28699,782
Peru,2020-04-28,31190,854
Peru,2020-04-29,33931,943
Peru,2020-04-30,36976,1051
Peru,2020-05-01,40459,1124
Peru,2020-05-02,42534,1200
Peru,2020-05-03,45928,1286
Peru,2020-05-04,47372,1344
Peru,2020-05-05,51189,1444
Peru,2020-05-06,54817,1533
India,2020-02-15,3,0
India,2020-02-16,3,0
India,2020-02-17,3,0
India,2020-02-18,3,0
India,2020-02-19,3,0
India,2020-02-20,3,0
India,2020-02-21,3,0
India,2020-02-22,3,0
India,2020-02-23,3,0
India,2020-02-24,3,0
India,2020-02-25,3,0
India,2020-02-26,3,0
India,2020-02-27,3,0
India,2020-02-28,3,0
India,2020-02-29,3,0
India,2020-03-01,3,0
India,2020-03-02,6,0
India,2020-03-03,7,0
India,2020-03-04,29,0
India,2020-03-05,30,0
India,2020-03-06,31,0
India,2020-03-07,34,0
India,2020-03-08,40,0
India,2020-03-09,47,0
India,2020-03-10,62,0
India,2020-03-11,62,0
India,2020-03-12,74,1
India,2020-03-13,82,2
India,2020-03-14,100,2
India,2020-03-15,114,2
India,2020-03-16,129,2
India,2020-03-17,143,3
India,2020-03-18,169,3
India,2020-03-19,194,4
India,2020-03-20,249,5
India,2020-03-21,332,5
India,2020-03-22,396,7
India,2020-03-23,499,10
India,2020-03-24,536,10
India,2020-03-25,657,12
India,2020-03-26,727,20
India,2020-03-27,887,20
India,2020-03-28,987,24
India,2020-03-29,1024,27
India,2020-03-30,1251,32
India,2020-03-31,1397,35
India,2020-04-01,1998,58
India,2020-04-02,2543,72
India,2020-04-03,3059,86
India,2020-04-04,3588,99
India,2020-04-05,4289,118
India,2020-04-06,4778,136
India,2020-04-07,5351,160
India,2020-04-08,5916,178
India,2020-04-09,6725,227
India,2020-04-10,7600,249
India,2020-04-11,8446,288
India,2020-04-12,9205,331
India,2020-04-13,10453,358
India,2020-04-14,11487,393
India,2020-04-15,12370,422
India,2020-04-16,13430,448
India,2020-04-17,14352,486
India,2020-04-18,16365,521
India,2020-04-19,17615,559
India,2020-04-20,18539,592
India,2020-04-21,20080,645
India,2020-04-22,21370,681
India,2020-04-23,23039,721
India,2020-04-24,24447,780
India,2020-04-25,26283,825
India,2020-04-26,27890,881
India,2020-04-27,29451,939
India,2020-04-28,31324,1008
India,2020-04-29,33062,1079
India,2020-04-30,34863,1154
India,2020-05-01,37257,1223
India,2020-05-02,39699,1323
India,2020-05-03,42505,1391
India,2020-05-04,46437,1566
India,2020-05-05,49400,1693
India,2020-05-06,52987,1785
Belgium,2020-02-15,1,0
Belgium,2020-02-16,1,0
Belgium,2020-02-17,1,0
Belgium,2020-02-18,1,0
Belgium,2020-02-19,1,0
Belgium,2020-02-20,1,0
Belgium,2020-02-21,1,0
Belgium,2020-02-22,1,0
Belgium,2020-02-23,1,0
Belgium,2020-02-24,1,0
Belgium,2020-02-25,1,0
Belgium,2020-02-26,1,0
Belgium,2020-02-27,1,0
Belgium,2020-02-28,1,0
Belgium,2020-02-29,1,0
Belgium,2020-03-01,2,0
Belgium,2020-03-02,8,0
Belgium,2020-03-03,15,0
Belgium,2020-03-04,23,0
Belgium,2020-03-05,50,0
Belgium,2020-03-06,109,0
Belgium,2020-03-07,169,0
Belgium,2020-03-08,200,0
Belgium,2020-03-09,239,0
Belgium,2020-03-10,267,0
Belgium,2020-03-11,314,3
Belgium,2020-03-12,399,3
Belgium,2020-03-13,559,3
Belgium,2020-03-14,689,4
Belgium,2020-03-15,886,4
Belgium,2020-03-16,1058,10
Belgium,2020-03-17,1243,10
Belgium,2020-03-18,1486,14
Belgium,2020-03-19,1795,21
Belgium,2020-03-20,2257,37
Belgium,2020-03-21,2815,67
Belgium,2020-03-22,3401,75
Belgium,2020-03-23,3743,88
Belgium,2020-03-24,4269,122
Belgium,2020-03-25,4937,178
Belgium,2020-03-26,6235,220
Belgium,2020-03-27,7284,289
Belgium,2020-03-28,9134,353
Belgium,2020-03-29,10836,431
Belgium,2020-03-30,11899,513
Belgium,2020-03-31,12775,705
Belgium,2020-04-01,13964,828
Belgium,2020-04-02,15348,1011
Belgium,2020-04-03,16770,1143
Belgium,2020-04-04,18431,1283
Belgium,2020-04-05,19691,1447
Belgium,2020-04-06,20814,1632
Belgium,2020-04-07,22194,2035
Belgium,2020-04-08,23403,2240
Belgium,2020-04-09,24983,2523
Belgium,2020-04-10,26667,3019
Belgium,2020-04-11,28018,3346
Belgium,2020-04-12,29647,3600
Belgium,2020-04-13,30589,3903
Belgium,2020-04-14,31119,4157
Belgium,2020-04-15,33573,4440
Belgium,2020-04-16,34809,4857
Belgium,2020-04-17,36138,5163
Belgium,2020-04-18,37183,5453
Belgium,2020-04-19,38496,5683
Belgium,2020-04-20,39983,5828
Belgium,2020-04-21,40956,5998
Belgium,2020-04-22,41889,6262
Belgium,2020-04-23,42797,6490
Belgium,2020-04-24,44293,6679
Belgium,2020-04-25,45325,6917
Belgium,2020-04-26,46134,7094
Belgium,2020-04-27,46687,7207
Belgium,2020-04-28,47334,7331
Belgium,2020-04-29,47859,7501
Belgium,2020-04-30,48519,7594
Belgium,2020-05-01,49032,7703
Belgium,2020-05-02,49517,7765
Belgium,2020-05-03,49906,7844
Belgium,2020-05-04,50267,7924
Belgium,2020-05-05,50509,8016
Belgium,2020-05-06,50781,8339
Netherlands,2020-02-15,0,0
Netherlands,2020-02-16,0,0
Netherlands,2020-02-17,0,0
Netherlands,2020-02-18,0,0
Netherlands,2020-02-19,0,0
Netherlands,2020-02-20,0,0
Netherlands,2020-02-21,0,0
Netherlands,2020-02-22,0,0
Netherlands,2020-02-23,0,0
Netherlands,2020-02-24,0,0
Netherlands,2020-02-25,0,0
Netherlands,2020-02-26,0,0
Netherlands,2020-02-27,1,0
Netherlands,2020-02-28,2,0
Netherlands,2020-02-29,7,0
Netherlands,2020-03-01,10,0
Netherlands,2020-03-02,18,0
Netherlands,2020-03-03,23,0
Netherlands,2020-03-04,38,0
Netherlands,2020-03-05,82,0
Netherlands,2020-03-06,128,1
Netherlands,2020-03-07,188,1
Netherlands,2020-03-08,265,3
Netherlands,2020-03-09,321,4
Netherlands,2020-03-10,382,4
Netherlands,2020-03-11,503,5
Netherlands,2020-03-12,614,5
Netherlands,2020-03-13,804,10
Netherlands,2020-03-14,959,12
Netherlands,2020-03-15,1135,20
Netherlands,2020-03-16,1413,24
Netherlands,2020-03-17,1705,43
Netherlands,2020-03-18,2051,58
Netherlands,2020-03-19,2460,76
Netherlands,2020-03-20,2994,106
Netherlands,2020-03-21,3631,136
Netherlands,2020-03-22,4204,179
Netherlands,2020-03-23,4749,213
Netherlands,2020-03-24,5560,276
Netherlands,2020-03-25,6412,356
Netherlands,2020-03-26,7431,434
Netherlands,2020-03-27,8603,546
Netherlands,2020-03-28,9762,639
Netherlands,2020-03-29,10866,771
Netherlands,2020-03-30,11750,864
Netherlands,2020-03-31,12595,1039
Netherlands,2020-04-01,13614,1173
Netherlands,2020-04-02,14697,1339
Netherlands,2020-04-03,15723,1487
Netherlands,2020-04-04,16627,1651
Netherlands,2020-04-05,17851,1766
Netherlands,2020-04-06,18803,1867
Netherlands,2020-04-07,19580,2101
Netherlands,2020-04-08,20549,2248
Netherlands,2020-04-09,21762,2396
Netherlands,2020-04-10,23097,2511
Netherlands,2020-04-11,24413,2643
Netherlands,2020-04-12,25587,2737
Netherlands,2020-04-13,26551,2823
Netherlands,2020-04-14,27419,2945
Netherlands,2020-04-15,28153,3134
Netherlands,2020-04-16,29214,3315
Netherlands,2020-04-17,30449,3459
Netherlands,2020-04-18,31589,3601
Netherlands,2020-04-19,32655,3684
Netherlands,2020-04-20,33405,3751
Netherlands,2020-04-21,34134,3916
Netherlands,2020-04-22,34842,4054
Netherlands,2020-04-23,35729,4177
Netherlands,2020-04-24,36535,4289
Netherlands,2020-04-25,37190,4409
Netherlands,2020-04-26,37845,4475
Netherlands,2020-04-27,38245,4518
Netherlands,2020-04-28,38416,4566
Netherlands,2020-04-29,38802,4711
Netherlands,2020-04-30,39316,4795
Netherlands,2020-05-01,39791,4893
Netherlands,2020-05-02,40236,4987
Netherlands,2020-05-03,40571,5056
Netherlands,2020-05-04,40770,5082
Netherlands,2020-05-05,41087,5168
Netherlands,2020-05-06,41319,5204
Saudi Arabia,2020-02-15,0,0
Saudi Arabia,2020-02-16,0,0
Saudi Arabia,2020-02-17,0,0
Saudi Arabia,2020-02-18,0,0
Saudi Arabia,2020-02-19,0,0
Saudi Arabia,2020-02-20,0,0
Saudi Arabia,2020-02-21,0,0
Saudi Arabia,2020-02-22,0,0
Saudi Arabia,2020-02-23,0,0
Saudi Arabia,2020-02-24,0,0
Saudi Arabia,2020-02-25,0,0
Saudi Arabia,2020-02-26,0,0
Saudi Arabia,2020-02-27,0,0
Saudi Arabia,2020-02-28,0,0
Saudi Arabia,2020-02-29,0,0
Saudi Arabia,2020-03-01,0,0
Saudi Arabia,2020-03-02,1,0
Saudi Arabia,2020-03-03,1,0
Saudi Arabia,2020-03-04,2,0
Saudi Arabia,2020-03-05,5,0
Saudi Arabia,2020-03-06,5,0
Saudi Arabia,2020-03-07,7,0
Saudi Arabia,2020-03-08,11,0
Saudi Arabia,2020-03-09,20,0
Saudi Arabia,2020-03-10,20,0
Saudi Arabia,2020-03-11,45,0
Saudi Arabia,2020-03-12,45,0
Saudi Arabia,2020-03-13,86,0
Saudi Arabia,2020-03-14,103,0
Saudi Arabia,2020-03-15,118,0
Saudi Arabia,2020-03-16,133,0
Saudi Arabia,2020-03-17,171,0
Saudi Arabia,2020-03-18,238,0
Saudi Arabia,2020-03-19,274,0
Saudi Arabia,2020-03-20,344,0
Saudi Arabia,2020-03-21,392,0
Saudi Arabia,2020-03-22,511,0
Saudi Arabia,2020-03-23,562,0
Saudi Arabia,2020-03-24,767,1
Saudi Arabia,2020-03-25,900,2
Saudi Arabia,2020-03-26,1012,3
Saudi Arabia,2020-03-27,1104,3
Saudi Arabia,2020-03-28,1203,4
Saudi Arabia,2020-03-29,1299,8
Saudi Arabia,2020-03-30,1453,8
Saudi Arabia,2020-03-31,1563,10
Saudi Arabia,2020-04-01,1720,16
Saudi Arabia,2020-04-02,1885,21
Saudi Arabia,2020-04-03,2039,25
Saudi Arabia,2020-04-04,2179,29
Saudi Arabia,2020-04-05,2402,34
Saudi Arabia,2020-04-06,2605,38
Saudi Arabia,2020-04-07,2795,41
Saudi Arabia,2020-04-08,2932,41
Saudi Arabia,2020-04-09,3287,44
Saudi Arabia,2020-04-10,3651,47
Saudi Arabia,2020-04-11,4033,52
Saudi Arabia,2020-04-12,4462,59
Saudi Arabia,2020-04-13,4934,65
Saudi Arabia,2020-04-14,5369,73
Saudi Arabia,2020-04-15,5862,79
Saudi Arabia,2020-04-16,6380,83
Saudi Arabia,2020-04-17,7142,87
Saudi Arabia,2020-04-18,8274,92
Saudi Arabia,2020-04-19,9362,97
Saudi Arabia,2020-04-20,10484,103
Saudi Arabia,2020-04-21,11631,109
Saudi Arabia,2020-04-22,12772,114
Saudi Arabia,2020-04-23,13930,121
Saudi Arabia,2020-04-24,15102,127
Saudi Arabia,2020-04-25,16299,136
Saudi Arabia,2020-04-26,17522,139
Saudi Arabia,2020-04-27,18811,144
Saudi Arabia,2020-04-28,20077,152
Saudi Arabia,2020-04-29,21402,157
Saudi Arabia,2020-04-30,22753,162
Saudi Arabia,2020-05-01,24097,169
Saudi Arabia,2020-05-02,25459,176
Saudi Arabia,2020-05-03,27011,184
Saudi Arabia,2020-05-04,28656,191
Saudi Arabia,2020-05-05,30251,200
Saudi Arabia,2020-05-06,31938,209
Ecuador,2020-02-15,0,0
Ecuador,2020-02-16,0,0
Ecuador,2020-02-17,0,0
Ecuador,2020-02-18,0,0
Ecuador,2020-02-19,0,0
Ecuador,2020-02-20,0,0
Ecuador,2020-02-21,0,0
Ecuador,2020-02-22,0,0
Ecuador,2020-02-23,0,0
Ecuador,2020-02-24,0,0
Ecuador,2020-02-25,0,0
Ecuador,2020-02-26,0,0
Ecuador,2020-02-27,0,0
Ecuador,2020-02-28,0,0
Ecuador,2020-02-29,1,0
Ecuador,2020-03-01,6,0
Ecuador,2020-03-02,6,0
Ecuador,2020-03-03,7,0
Ecuador,2020-03-04,10,0
Ecuador,2020-03-05,13,0
Ecuador,2020-03-06,13,0
Ecuador,2020-03-07,14,0
Ecuador,2020-03-08,14,0
Ecuador,2020-03-09,15,0
Ecuador,2020-03-10,17,0
Ecuador,2020-03-11,17,0
Ecuador,2020-03-12,17,0
Ecuador,2020-03-13,23,1
Ecuador,2020-03-14,28,2
Ecuador,2020-03-15,37,2
Ecuador,2020-03-16,58,2
Ecuador,2020-03-17,111,2
Ecuador,2020-03-18,168,3
Ecuador,2020-03-19,260,3
Ecuador,2020-03-20,426,7
Ecuador,2020-03-21,532,7
Ecuador,2020-03-22,789,14
Ecuador,2020-03-23,981,18
Ecuador,2020-03-24,1082,27
Ecuador,2020-03-25,1211,29
Ecuador,2020-03-26,1403,34
Ecuador,2020-03-27,1627,41
Ecuador,2020-03-28,1823,48
Ecuador,2020-03-29,1924,58
Ecuador,2020-03-30,1966,62
Ecuador,2020-03-31,2302,79
Ecuador,2020-04-01,2758,98
Ecuador,2020-04-02,3163,120
Ecuador,2020-04-03,3368,145
Ecuador,2020-04-04,3465,172
Ecuador,2020-04-05,3646,180
Ecuador,2020-04-06,3747,191
Ecuador,2020-04-07,3995,220
Ecuador,2020-04-08,4450,242
Ecuador,2020-04-09,4965,272
Ecuador,2020-04-10,7161,297
Ecuador,2020-04-11,7257,315
Ecuador,2020-04-12,7466,333
Ecuador,2020-04-13,7529,355
Ecuador,2020-04-14,7603,369
Ecuador,2020-04-15,7858,388
Ecuador,2020-04-16,8225,403
Ecuador,2020-04-17,8450,421
Ecuador,2020-04-18,9022,456
Ecuador,2020-04-19,9468,474
Ecuador,2020-04-20,10128,507
Ecuador,2020-04-21,10398,520
Ecuador,2020-04-22,10850,537
Ecuador,2020-04-23,11183,560
Ecuador,2020-04-24,22719,576
Ecuador,2020-04-25,22719,576
Ecuador,2020-04-26,22719,576
Ecuador,2020-04-27,23240,663
Ecuador,2020-04-28,24258,871
Ecuador,2020-04-29,24675,883
Ecuador,2020-04-30,24934,900
Ecuador,2020-05-01,26336,1063
Ecuador,2020-05-02,27464,1371
Ecuador,2020-05-03,29538,1564
Ecuador,2020-05-04,31881,1569
Ecuador,2020-05-05,31881,1569
Ecuador,2020-05-06,31881,1618
Switzerland,2020-02-15,0,0
Switzerland,2020-02-16,0,0
Switzerland,2020-02-17,0,0
Switzerland,2020-02-18,0,0
Switzerland,2020-02-19,0,0
Switzerland,2020-02-20,0,0
Switzerland,2020-02-21,0,0
Switzerland,2020-02-22,0,0
Switzerland,2020-02-23,0,0
Switzerland,2020-02-24,0,0
Switzerland,2020-02-25,1,0
Switzerland,2020-02-26,1,0
Switzerland,2020-02-27,8,0
Switzerland,2020-02-28,15,0
Switzerland,2020-02-29,19,0
Switzerland,2020-03-01,24,0
Switzerland,2020-03-02,30,0
Switzerland,2020-03-03,58,0
Switzerland,2020-03-04,93,0
Switzerland,2020-03-05,120,1
Switzerland,2020-03-06,214,1
Switzerland,2020-03-07,268,1
Switzerland,2020-03-08,332,2
Switzerland,2020-03-09,374,2
Switzerland,2020-03-10,497,3
Switzerland,2020-03-11,652,4
Switzerland,2020-03-12,868,7
Switzerland,2020-03-13,1139,11
Switzerland,2020-03-14,1375,13
Switzerland,2020-03-15,2217,14
Switzerland,2020-03-16,2353,19
Switzerland,2020-03-17,2742,27
Switzerland,2020-03-18,3115,33
Switzerland,2020-03-19,4222,43
Switzerland,2020-03-20,5615,56
Switzerland,2020-03-21,6863,80
Switzerland,2020-03-22,7474,98
Switzerland,2020-03-23,8795,120
Switzerland,2020-03-24,9877,122
Switzerland,2020-03-25,10897,153
Switzerland,2020-03-26,11811,192
Switzerland,2020-03-27,12928,231
Switzerland,2020-03-28,14076,264
Switzerland,2020-03-29,14829,300
Switzerland,2020-03-30,15922,359
Switzerland,2020-03-31,16605,433
Switzerland,2020-04-01,17768,488
Switzerland,2020-04-02,18827,536
Switzerland,2020-04-03,19606,591
Switzerland,2020-04-04,20505,666
Switzerland,2020-04-05,21100,715
Switzerland,2020-04-06,21657,765
Switzerland,2020-04-07,22253,821
Switzerland,2020-04-08,23280,895
Switzerland,2020-04-09,24051,948
Switzerland,2020-04-10,24551,1002
Switzerland,2020-04-11,25107,1036
Switzerland,2020-04-12,25415,1106
Switzerland,2020-04-13,25688,1138
Switzerland,2020-04-14,25936,1174
Switzerland,2020-04-15,26336,1239
Switzerland,2020-04-16,26732,1281
Switzerland,2020-04-17,27078,1327
Switzerland,2020-04-18,27404,1368
Switzerland,2020-04-19,27740,1393
Switzerland,2020-04-20,27944,1429
Switzerland,2020-04-21,28063,1478
Switzerland,2020-04-22,28268,1509
Switzerland,2020-04-23,28496,1549
Switzerland,2020-04-24,28677,1589
Switzerland,2020-04-25,28894,1599
Switzerland,2020-04-26,29061,1610
Switzerland,2020-04-27,29164,1665
Switzerland,2020-04-28,29264,1699
Switzerland,2020-04-29,29407,1716
Switzerland,2020-04-30,29586,1737
Switzerland,2020-05-01,29705,1754
Switzerland,2020-05-02,29817,1762
Switzerland,2020-05-03,29905,1762
Switzerland,2020-05-04,29981,1784
Switzerland,2020-05-05,30009,1795
Switzerland,2020-05-06,30060,1805
Mexico,2020-02-15,0,0
Mexico,2020-02-16,0,0
Mexico,2020-02-17,0,0
Mexico,2020-02-18,0,0
Mexico,2020-02-19,0,0
Mexico,2020-02-20,0,0
Mexico,2020-02-21,0,0
Mexico,2020-02-22,0,0
Mexico,2020-02-23,0,0
Mexico,2020-02-24,0,0
Mexico,2020-02-25,0,0
Mexico,2020-02-26,0,0
Mexico,2020-02-27,0,0
Mexico,2020-02-28,2,0
Mexico,2020-02-29,4,0
Mexico,2020-03-01,5,0
Mexico,2020-03-02,6,0
Mexico,2020-03-03,6,0
Mexico,2020-03-04,6,0
Mexico,2020-03-05,6,0
Mexico,2020-03-06,6,0
Mexico,2020-03-07,6,0
Mexico,2020-03-08,7,0
Mexico,2020-03-09,7,0
Mexico,2020-03-10,7,0
Mexico,2020-03-11,11,0
Mexico,2020-03-12,12,0
Mexico,2020-03-13,15,0
Mexico,2020-03-14,26,0
Mexico,2020-03-15,43,0
Mexico,2020-03-16,53,0
Mexico,2020-03-17,82,0
Mexico,2020-03-18,93,0
Mexico,2020-03-19,118,1
Mexico,2020-03-20,164,1
Mexico,2020-03-21,203,2
Mexico,2020-03-22,251,2
Mexico,2020-03-23,316,3
Mexico,2020-03-24,367,4
Mexico,2020-03-25,405,5
Mexico,2020-03-26,475,6
Mexico,2020-03-27,585,8
Mexico,2020-03-28,717,12
Mexico,2020-03-29,848,16
Mexico,2020-03-30,993,20
Mexico,2020-03-31,1094,28
Mexico,2020-04-01,1215,29
Mexico,2020-04-02,1378,37
Mexico,2020-04-03,1510,50
Mexico,2020-04-04,1688,60
Mexico,2020-04-05,1890,79
Mexico,2020-04-06,2143,94
Mexico,2020-04-07,2439,125
Mexico,2020-04-08,2785,141
Mexico,2020-04-09,3181,174
Mexico,2020-04-10,3441,194
Mexico,2020-04-11,3844,233
Mexico,2020-04-12,4219,273
Mexico,2020-04-13,4661,296
Mexico,2020-04-14,5014,332
Mexico,2020-04-15,5399,406
Mexico,2020-04-16,5847,449
Mexico,2020-04-17,6297,486
Mexico,2020-04-18,6875,546
Mexico,2020-04-19,7497,650
Mexico,2020-04-20,8261,686
Mexico,2020-04-21,8772,712
Mexico,2020-04-22,9501,857
Mexico,2020-04-23,10544,970
Mexico,2020-04-24,11633,1069
Mexico,2020-04-25,12872,1221
Mexico,2020-04-26,13842,1305
Mexico,2020-04-27,14677,1351
Mexico,2020-04-28,15529,1434
Mexico,2020-04-29,16752,1569
Mexico,2020-04-30,17799,1732
Mexico,2020-05-01,19224,1859
Mexico,2020-05-02,20739,1972
Mexico,2020-05-03,22088,2061
Mexico,2020-05-04,23471,2154
Mexico,2020-05-05,24905,2271
Mexico,2020-05-06,26025,2507
Portugal,2020-02-15,0,0
Portugal,2020-02-16,0,0
Portugal,2020-02-17,0,0
Portugal,2020-02-18,0,0
Portugal,2020-02-19,0,0
Portugal,2020-02-20,0,0
Portugal,2020-02-21,0,0
Portugal,2020-02-22,0,0
Portugal,2020-02-23,0,0
Portugal,2020-02-24,0,0
Portugal,2020-02-25,0,0
Portugal,2020-02-26,0,0
Portugal,2020-02-27,0,0
Portugal,2020-02-28,0,0
Portugal,2020-02-29,0,0
Portugal,2020-03-01,0,0
Portugal,2020-03-02,2,0
Portugal,2020-03-03,4,0
Portugal,2020-03-04,6,0
Portugal,2020-03-05,9,0
Portugal,2020-03-06,13,0
Portugal,2020-03-07,21,0
Portugal,2020-03-08,30,0
Portugal,2020-03-09,39,0
Portugal,2020-03-10,41,0
Portugal,2020-03-11,61,0
Portugal,2020-03-12,78,0
Portugal,2020-03-13,112,0
Portugal,2020-03-14,169,0
Portugal,2020-03-15,245,0
Portugal,2020-03-16,331,1
Portugal,2020-03-17,448,1
Portugal,2020-03-18,642,2
Portugal,2020-03-19,786,4
Portugal,2020-03-20,1020,6
Portugal,2020-03-21,1280,12
Portugal,2020-03-22,1600,14
Portugal,2020-03-23,2060,23
Portugal,2020-03-24,2362,33
Portugal,2020-03-25,2995,43
Portugal,2020-03-26,3544,60
Portugal,2020-03-27,4268,76
Portugal,2020-03-28,5170,100
Portugal,2020-03-29,5962,119
Portugal,2020-03-30,6408,140
Portugal,2020-03-31,7443,160
Portugal,2020-04-01,8251,187
Portugal,2020-04-02,9034,209
Portugal,2020-04-03,9886,246
Portugal,2020-04-04,10524,266
Portugal,2020-04-05,11278,295
Portugal,2020-04-06,11730,311
Portugal,2020-04-07,12442,345
Portugal,2020-04-08,13141,380
Portugal,2020-04-09,13956,409
Portugal,2020-04-10,15472,435
Portugal,2020-04-11,15987,470
Portugal,2020-04-12,16585,504
Portugal,2020-04-13,16934,535
Portugal,2020-04-14,17448,567
Portugal,2020-04-15,18091,599
Portugal,2020-04-16,18841,629
Portugal,2020-04-17,19022,657
Portugal,2020-04-18,19685,687
Portugal,2020-04-19,20206,714
Portugal,2020-04-20,20863,735
Portugal,2020-04-21,21379,762
Portugal,2020-04-22,21982,785
Portugal,2020-04-23,22353,820
Portugal,2020-04-24,22797,854
Portugal,2020-04-25,23294,880
Portugal,2020-04-26,23688,903
Portugal,2020-04-27,23824,928
Portugal,2020-04-28,24070,948
Portugal,2020-04-29,24223,973
Portugal,2020-04-30,24674,989
Portugal,2020-05-01,24987,1007
Portugal,2020-05-02,25190,1023
Portugal,2020-05-03,25282,1043
Portugal,2020-05-04,25524,1063
Portugal,2020-05-05,25702,1074
Portugal,2020-05-06,26182,1089
Pakistan,2020-02-15,0,0
Pakistan,2020-02-16,0,0
Pakistan,2020-02-17,0,0
Pakistan,2020-02-18,0,0
Pakistan,2020-02-19,0,0
Pakistan,2020-02-20,0,0
Pakistan,2020-02-21,0,0
Pakistan,2020-02-22,0,0
Pakistan,2020-02-23,0,0
Pakistan,2020-02-24,0,0
Pakistan,2020-02-25,0,0
Pakistan,2020-02-26,2,0
Pakistan,2020-02-27,2,0
Pakistan,2020-02-28,2,0
Pakistan,2020-02-29,4,0
Pakistan,2020-03-01,4,0
Pakistan,2020-03-02,4,0
Pakistan,2020-03-03,5,0
Pakistan,2020-03-04,5,0
Pakistan,2020-03-05,5,0
Pakistan,2020-03-06,6,0
Pakistan,2020-03-07,6,0
Pakistan,2020-03-08,7,0
Pakistan,2020-03-09,16,0
Pakistan,2020-03-10,19,0
Pakistan,2020-03-11,20,0
Pakistan,2020-03-12,21,0
Pakistan,2020-03-13,28,0
Pakistan,2020-03-14,33,0
Pakistan,2020-03-15,53,0
Pakistan,2020-03-16,184,0
Pakistan,2020-03-17,247,0
Pakistan,2020-03-18,307,2
Pakistan,2020-03-19,454,2
Pakistan,2020-03-20,501,3
Pakistan,2020-03-21,645,3
Pakistan,2020-03-22,776,5
Pakistan,2020-03-23,875,6
Pakistan,2020-03-24,972,7
Pakistan,2020-03-25,1063,8
Pakistan,2020-03-26,1201,9
Pakistan,2020-03-27,1373,11
Pakistan,2020-03-28,1495,12
Pakistan,2020-03-29,1597,14
Pakistan,2020-03-30,1717,21
Pakistan,2020-03-31,1938,26
Pakistan,2020-04-01,2118,27
Pakistan,2020-04-02,2421,34
